id;idversion_init;idversion_end;file;begin_line;end_line;rule;ruleset;package;class;function;priority;violation;violation_nonumbers;version_init;version_end;date_init;data_end
6743;17;0;upload\catalog\controller\extension\payment\klarna_checkout.php;989;1120;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentKlarnaCheckout;;3;The method confirmation() has 132 lines of code. Current threshold is set to 100. Avoid really long methods.;The method confirmation() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6753;17;0;upload\catalog\controller\extension\payment\klarna_checkout.php;1314;1561;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentKlarnaCheckout;;3;The method createOrder() has 248 lines of code. Current threshold is set to 100. Avoid really long methods.;The method createOrder() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6758;17;0;upload\catalog\controller\extension\payment\klarna_checkout.php;1563;1820;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentKlarnaCheckout;;3;The method klarnaOrderData() has 258 lines of code. Current threshold is set to 100. Avoid really long methods.;The method klarnaOrderData() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6768;17;0;upload\catalog\controller\extension\payment\klarna_invoice.php;3;154;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentKlarnaInvoice;;3;The method index() has 152 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6773;17;0;upload\catalog\controller\extension\payment\klarna_invoice.php;156;434;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentKlarnaInvoice;;3;The method send() has 279 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6785;17;0;upload\catalog\controller\extension\payment\laybuy.php;192;329;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentLaybuy;;3;The method reviseCallback() has 138 lines of code. Current threshold is set to 100. Avoid really long methods.;The method reviseCallback() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6795;17;0;upload\catalog\controller\extension\payment\laybuy.php;351;495;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentLaybuy;;3;The method cron() has 145 lines of code. Current threshold is set to 100. Avoid really long methods.;The method cron() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6813;17;0;upload\catalog\controller\extension\payment\pilibaba.php;69;367;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPilibaba;;3;The method express() has 299 lines of code. Current threshold is set to 100. Avoid really long methods.;The method express() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6825;17;0;upload\catalog\controller\extension\payment\pp_express.php;112;347;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPExpress;;3;The method expressReturn() has 236 lines of code. Current threshold is set to 100. Avoid really long methods.;The method expressReturn() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6830;17;0;upload\catalog\controller\extension\payment\pp_express.php;349;742;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPExpress;;3;The method expressConfirm() has 394 lines of code. Current threshold is set to 100. Avoid really long methods.;The method expressConfirm() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6836;17;0;upload\catalog\controller\extension\payment\pp_express.php;744;1268;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPExpress;;3;The method expressComplete() has 525 lines of code. Current threshold is set to 100. Avoid really long methods.;The method expressComplete() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6844;17;0;upload\catalog\controller\extension\payment\pp_express.php;1365;1591;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPExpress;;3;The method checkoutReturn() has 227 lines of code. Current threshold is set to 100. Avoid really long methods.;The method checkoutReturn() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6848;17;0;upload\catalog\controller\extension\payment\pp_express.php;1593;1855;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPExpress;;3;The method ipn() has 263 lines of code. Current threshold is set to 100. Avoid really long methods.;The method ipn() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6856;17;0;upload\catalog\controller\extension\payment\pp_payflow.php;81;190;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPPayflow;;3;The method send() has 110 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6863;17;0;upload\catalog\controller\extension\payment\pp_pro.php;87;198;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPPro;;3;The method send() has 112 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6869;17;0;upload\catalog\controller\extension\payment\pp_pro_iframe.php;67;189;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPProIframe;;3;The method notify() has 123 lines of code. Current threshold is set to 100. Avoid really long methods.;The method notify() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6873;17;0;upload\catalog\controller\extension\payment\pp_pro_iframe.php;191;299;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPProIframe;;3;The method constructButtonData() has 109 lines of code. Current threshold is set to 100. Avoid really long methods.;The method constructButtonData() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6880;17;0;upload\catalog\controller\extension\payment\pp_standard.php;103;202;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPStandard;;3;The method callback() has 100 lines of code. Current threshold is set to 100. Avoid really long methods.;The method callback() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6887;17;0;upload\catalog\controller\extension\payment\realex.php;88;257;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentRealex;;3;The method notify() has 170 lines of code. Current threshold is set to 100. Avoid really long methods.;The method notify() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6893;17;0;upload\catalog\controller\extension\payment\realex_remote.php;64;232;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentRealexRemote;;3;The method send() has 169 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6900;17;0;upload\catalog\controller\extension\payment\realex_remote.php;234;347;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentRealexRemote;;3;The method acsReturn() has 114 lines of code. Current threshold is set to 100. Avoid really long methods.;The method acsReturn() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6905;17;0;upload\catalog\controller\extension\payment\sagepay_direct.php;3;124;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentSagepayDirect;;3;The method index() has 122 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6909;17;0;upload\catalog\controller\extension\payment\sagepay_direct.php;126;360;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentSagepayDirect;;3;The method send() has 235 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6920;17;0;upload\catalog\controller\extension\payment\sagepay_server.php;41;197;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentSagepayServer;;3;The method send() has 157 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6924;17;0;upload\catalog\controller\extension\payment\sagepay_server.php;199;425;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentSagepayServer;;3;The method callback() has 227 lines of code. Current threshold is set to 100. Avoid really long methods.;The method callback() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6934;17;0;upload\catalog\controller\extension\payment\securetrading_ws.php;61;217;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentSecureTradingWs;;3;The method process() has 157 lines of code. Current threshold is set to 100. Avoid really long methods.;The method process() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6948;17;0;upload\catalog\controller\extension\payment\web_payment_software.php;40;144;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentWebPaymentSoftware;;3;The method send() has 105 lines of code. Current threshold is set to 100. Avoid really long methods.;The method send() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6964;17;0;upload\catalog\controller\extension\total\shipping.php;55;171;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionTotalShipping;;3;The method quote() has 117 lines of code. Current threshold is set to 100. Avoid really long methods.;The method quote() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6977;17;0;upload\catalog\model\extension\fraud\fraudlabspro.php;3;152;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionFraudFraudLabsPro;;3;The method check() has 150 lines of code. Current threshold is set to 100. Avoid really long methods.;The method check() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
6984;17;0;upload\catalog\model\extension\fraud\maxmind.php;3;379;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionFraudMaxMind;;3;The method check() has 377 lines of code. Current threshold is set to 100. Avoid really long methods.;The method check() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7008;17;20;upload\catalog\model\extension\openbay\ebay_openbay.php;39;231;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionOpenBayEbayOpenbay;;3;The method orderHandle() has 193 lines of code. Current threshold is set to 100. Avoid really long methods.;The method orderHandle() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;3.0.0.0;2016-07-30;2017-06-19
7013;17;20;upload\catalog\model\extension\openbay\ebay_openbay.php;233;412;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionOpenBayEbayOpenbay;;3;The method create() has 180 lines of code. Current threshold is set to 100. Avoid really long methods.;The method create() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;3.0.0.0;2016-07-30;2017-06-19
7017;17;20;upload\catalog\model\extension\openbay\ebay_openbay.php;414;587;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionOpenBayEbayOpenbay;;3;The method updateOrderWithConfirmedData() has 174 lines of code. Current threshold is set to 100. Avoid really long methods.;The method updateOrderWithConfirmedData() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;3.0.0.0;2016-07-30;2017-06-19
7032;17;26;upload\catalog\model\extension\openbay\ebay_order.php;235;507;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionOpenBayEbayOrder;;3;The method confirm() has 273 lines of code. Current threshold is set to 100. Avoid really long methods.;The method confirm() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;3.0.3.0;2016-07-30;2019-01-02
7043;17;0;upload\catalog\model\extension\openbay\ebay_product.php;7;338;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionOpenBayEbayProduct;;3;The method importItems() has 332 lines of code. Current threshold is set to 100. Avoid really long methods.;The method importItems() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7062;17;0;upload\catalog\model\extension\openbay\etsy_order.php;127;295;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionOpenBayEtsyOrder;;3;The method create() has 169 lines of code. Current threshold is set to 100. Avoid really long methods.;The method create() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7142;17;0;upload\catalog\model\extension\payment\firstdata_remote.php;32;194;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionPaymentFirstdataRemote;;3;The method capturePayment() has 163 lines of code. Current threshold is set to 100. Avoid really long methods.;The method capturePayment() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7164;17;0;upload\catalog\model\extension\payment\globalpay_remote.php;125;325;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionPaymentGlobalpayRemote;;3;The method capturePayment() has 201 lines of code. Current threshold is set to 100. Avoid really long methods.;The method capturePayment() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7171;17;0;upload\catalog\model\extension\payment\klarna_account.php;3;183;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionPaymentKlarnaAccount;;3;The method getMethod() has 181 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getMethod() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7202;17;0;upload\catalog\model\extension\payment\pp_express.php;70;235;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionPaymentPPExpress;;3;The method paymentRequestInfo() has 166 lines of code. Current threshold is set to 100. Avoid really long methods.;The method paymentRequestInfo() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7225;17;0;upload\catalog\model\extension\payment\realex_remote.php;125;325;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionPaymentRealexRemote;;3;The method capturePayment() has 201 lines of code. Current threshold is set to 100. Avoid really long methods.;The method capturePayment() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7300;17;0;upload\catalog\model\extension\shipping\auspost.php;3;121;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionShippingAusPost;;3;The method getQuote() has 119 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getQuote() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7305;17;0;upload\catalog\model\extension\shipping\fedex.php;3;237;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionShippingFedex;;3;The method getQuote() has 235 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getQuote() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7322;17;0;upload\catalog\model\extension\shipping\royal_mail.php;244;1327;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionShippingRoyalMail;;3;The method getQuote() has 1084 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getQuote() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7327;17;0;upload\catalog\model\extension\shipping\ups.php;3;298;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionShippingUps;;3;The method getQuote() has 296 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getQuote() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7332;17;0;upload\catalog\model\extension\shipping\usps.php;3;482;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelExtensionShippingUsps;;3;The method getQuote() has 480 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getQuote() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7359;17;0;upload\install\model\upgrade\1003.php;3;120;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelUpgrade1003;;3;The method upgrade() has 118 lines of code. Current threshold is set to 100. Avoid really long methods.;The method upgrade() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7362;17;0;upload\install\model\upgrade\1004.php;3;245;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelUpgrade1004;;3;The method upgrade() has 243 lines of code. Current threshold is set to 100. Avoid really long methods.;The method upgrade() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7368;17;0;upload\install\model\upgrade\1006.php;3;174;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelUpgrade1006;;3;The method upgrade() has 172 lines of code. Current threshold is set to 100. Avoid really long methods.;The method upgrade() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7372;17;0;upload\install\model\upgrade\1007.php;3;113;ExcessiveMethodLength;Code Size Rules;#NAME?;ModelUpgrade1007;;3;The method upgrade() has 111 lines of code. Current threshold is set to 100. Avoid really long methods.;The method upgrade() has  lines of code. Current threshold is set to . Avoid really long methods.;2.3.0.0;;2016-07-30;
7398;20;0;upload\admin\controller\common\profile.php;5;164;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerCommonProfile;;3;The method index() has 160 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7407;20;0;upload\admin\controller\customer\customer_approval.php;95;199;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerCustomerCustomerApproval;;3;The method customer_approval() has 105 lines of code. Current threshold is set to 100. Avoid really long methods.;The method customer_approval() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7419;20;0;upload\admin\controller\design\seo_url.php;161;389;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerDesignSeoUrl;;3;The method getList() has 229 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7423;20;0;upload\admin\controller\design\seo_url.php;391;509;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerDesignSeoUrl;;3;The method getForm() has 119 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getForm() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7429;20;0;upload\admin\controller\design\translation.php;113;244;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerDesignTranslation;;3;The method getList() has 132 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7433;20;0;upload\admin\controller\design\translation.php;246;373;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerDesignTranslation;;3;The method getForm() has 128 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getForm() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7458;20;0;upload\admin\controller\extension\openbay\amazonus.php;855;964;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionOpenbayAmazonus;;3;The method bulkLinking() has 110 lines of code. Current threshold is set to 100. Avoid really long methods.;The method bulkLinking() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7462;20;0;upload\admin\controller\extension\payment\klarna_checkout.php;547;668;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentKlarnaCheckout;;3;The method transactionCommand() has 122 lines of code. Current threshold is set to 100. Avoid really long methods.;The method transactionCommand() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7467;20;0;upload\admin\controller\extension\payment\pp_braintree.php;8;499;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPBraintree;;3;The method index() has 492 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7471;20;0;upload\admin\controller\extension\payment\pp_braintree.php;559;721;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPBraintree;;3;The method getTransaction() has 163 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getTransaction() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7478;20;0;upload\admin\controller\extension\payment\pp_braintree.php;764;980;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionPaymentPPBraintree;;3;The method search() has 217 lines of code. Current threshold is set to 100. Avoid really long methods.;The method search() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7500;20;0;upload\admin\controller\extension\report\customer_activity.php;72;178;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionReportCustomerActivity;;3;The method report() has 107 lines of code. Current threshold is set to 100. Avoid really long methods.;The method report() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7505;20;0;upload\admin\controller\extension\report\customer_order.php;72;175;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionReportCustomerOrder;;3;The method report() has 104 lines of code. Current threshold is set to 100. Avoid really long methods.;The method report() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7515;20;0;upload\admin\controller\extension\report\customer_search.php;72;200;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionReportCustomerSearch;;3;The method report() has 129 lines of code. Current threshold is set to 100. Avoid really long methods.;The method report() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7541;20;0;upload\admin\controller\extension\report\sale_order.php;72;195;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionReportSaleOrder;;3;The method report() has 124 lines of code. Current threshold is set to 100. Avoid really long methods.;The method report() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7547;20;0;upload\admin\controller\extension\report\sale_return.php;72;192;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionReportSaleReturn;;3;The method report() has 121 lines of code. Current threshold is set to 100. Avoid really long methods.;The method report() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7553;20;0;upload\admin\controller\extension\report\sale_shipping.php;72;194;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionReportSaleShipping;;3;The method report() has 123 lines of code. Current threshold is set to 100. Avoid really long methods.;The method report() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7559;20;0;upload\admin\controller\extension\report\sale_tax.php;72;196;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionReportSaleTax;;3;The method report() has 125 lines of code. Current threshold is set to 100. Avoid really long methods.;The method report() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7564;20;0;upload\admin\controller\extension\shipping\ec_ship.php;5;208;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionShippingECShip;;3;The method index() has 204 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7569;20;0;upload\admin\controller\extension\theme\default.php;5;328;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerExtensionThemeDefault;;3;The method index() has 324 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7594;20;0;upload\admin\controller\marketplace\event.php;113;251;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMarketplaceEvent;;3;The method getList() has 139 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7603;20;0;upload\admin\controller\marketplace\install.php;82;235;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMarketplaceInstall;;3;The method move() has 154 lines of code. Current threshold is set to 100. Avoid really long methods.;The method move() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7607;20;0;upload\admin\controller\marketplace\install.php;237;348;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMarketplaceInstall;;3;The method xml() has 112 lines of code. Current threshold is set to 100. Avoid really long methods.;The method xml() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7613;20;0;upload\admin\controller\marketplace\install.php;415;517;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMarketplaceInstall;;3;The method uninstall() has 103 lines of code. Current threshold is set to 100. Avoid really long methods.;The method uninstall() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7618;20;0;upload\admin\controller\marketplace\installer.php;67;171;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMarketplaceInstaller;;3;The method upload() has 105 lines of code. Current threshold is set to 100. Avoid really long methods.;The method upload() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7624;20;0;upload\admin\controller\marketplace\marketplace.php;3;507;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMarketplaceMarketplace;;3;The method index() has 505 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7629;20;0;upload\admin\controller\marketplace\marketplace.php;509;677;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMarketplaceMarketplace;;3;The method info() has 169 lines of code. Current threshold is set to 100. Avoid really long methods.;The method info() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7635;20;0;upload\admin\controller\marketplace\marketplace.php;750;898;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMarketplaceMarketplace;;3;The method download() has 149 lines of code. Current threshold is set to 100. Avoid really long methods.;The method download() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7644;20;0;upload\admin\controller\marketplace\modification.php;54;445;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMarketplaceModification;;3;The method refresh() has 392 lines of code. Current threshold is set to 100. Avoid really long methods.;The method refresh() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7649;20;0;upload\admin\controller\marketplace\modification.php;612;768;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMarketplaceModification;;3;The method getList() has 157 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7667;20;0;upload\admin\controller\marketplace\openbay.php;506;821;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMarketplaceOpenbay;;3;The method orderList() has 316 lines of code. Current threshold is set to 100. Avoid really long methods.;The method orderList() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7672;20;0;upload\admin\controller\marketplace\openbay.php;823;949;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMarketplaceOpenbay;;3;The method orderListUpdate() has 127 lines of code. Current threshold is set to 100. Avoid really long methods.;The method orderListUpdate() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7676;20;0;upload\admin\controller\marketplace\openbay.php;951;1110;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMarketplaceOpenbay;;3;The method orderListComplete() has 160 lines of code. Current threshold is set to 100. Avoid really long methods.;The method orderListComplete() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
7681;20;0;upload\admin\controller\marketplace\openbay.php;1112;1768;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerMarketplaceOpenbay;;3;The method items() has 657 lines of code. Current threshold is set to 100. Avoid really long methods.;The method items() has  lines of code. Current threshold is set to . Avoid really long methods.;3.0.0.0;;2017-06-19;
